"material"	"durability"	"skin"	"name"	"category"	"tier"	"npc_sell_price"	"id"	"salvages"	"rarity_salvageable"	"description"	"item_model"	"stats"	"unstackable"	"dungeon_item_conversion_cost"	"upgrade_costs"	"museum_data"	"requirements"	"color"	"soulbound"	"components"	"has_uuid"	"can_auction"	"gemstone_slots"	"glowing"	"can_trade"	"can_place"	"museum"	"generator"	"generator_tier"	"furniture"	"item_specific"	"editioned"	"gear_score"	"dungeon_item"	"catacombs_requirements"	"can_have_booster"	"hide_from_api"	"can_recombobulate"	"salvageable_from_recipe"	"motes_sell_price"	"double_tap_to_drop"	"enchantments"	"rift_transferrable"	"origin"	"hide_from_viewrecipe_command"	"force_wipe_recomb"	"ability_damage_scaling"	"tiered_stats"	"crystal"	"can_burn_in_furnace"	"salvage"	"serializable"	"can_have_attributes"	"can_interact"	"can_interact_right_click"	"private_island"	"can_have_power_scroll"	"can_interact_entity"	"MINING_FORTUNE"	"rarity"	"sword_type"	"is_upgradeable_without_soulbinding"	"recipes"	"cannot_reforge"	"lose_motes_value_on_transfer"	"prestige"
"STAINED_GLASS_PANE"	5		"Lime Stained Glass Pane"			0.75	"STAINED_GLASS_PANE:5"																																																											
"WOOD_SWORD"			"Tactician's Sword"	"SWORD"	"RARE"		"TACTICIAN_SWORD"																																																											
"HOPPER"			"Tier Boost"	"PET_ITEM"	"LEGENDARY"		"PET_ITEM_TIER_BOOST"																	true																																										
"CAKE"			"Enchanted Cake"		"UNCOMMON"	2700	"ENCHANTED_CAKE"																	true		false																																								
"SUGAR"			"Sugar"			2	"SUGAR"																																																											
"WOOD"	2		"Birch Planks"			0.5	"WOOD:2"																																																											
"RED_ROSE"			"Poppy"			1	"RED_ROSE"																																																											
"SKULL_ITEM"	3		"Sloth Minion Skin"				"SLOTH_PERSONALITY"																				true																																							
"VINE"			"Vines"			5	"VINE"																																																											
"SNOW_BALL"			"Frosty Snowball"				"FROSTY_SNOW_BALL"																																																											
"GOLDEN_CARROT"			"Enchanted Golden Carrot"		"RARE"	76800	"ENCHANTED_GOLDEN_CARROT"																	true																																										
"DAYLIGHT_DETECTOR"			"Night Saver"		"UNCOMMON"	35	"NIGHT_SAVER"																																																											
"WOOL"	8		"Light Gray Wool"			2	"WOOL:8"																																																											
"SKULL_ITEM"	3		"Rabbit Hutch"		"EPIC"		"RABBIT_HUTCH"																							"RABBIT_HUTCH"																																				
"WOOD_STEP"	3		"Jungle Slab"			0.5	"WOOD_STEP:3"																																																											
"SKULL_ITEM"	3		"Ember Fragment"		"RARE"		"EMBER_FRAGMENT"			"Material extracted from the heart of giant Magma Cubes. It can be used to craft powerful items."										"[{""type"":""RECIPE_INGREDIENT""}]"																																														
"SHEARS"			"Rock Paper Shears"		"UNCOMMON"		"ROCK_PAPER_SHEARS"										"[{""type"":""SKILL"",""skill"":""SOCIAL"",""level"":8}]"																																																	
"CHAINMAIL_BOOTS"			"Skeletor Boots"	"BOOTS"	"EPIC"	5000	"SKELETOR_BOOTS"		true						"[[{""type"":""ESSENCE"",""essence_type"":""UNDEAD"",""amount"":15}],[{""type"":""ESSENCE"",""essence_type"":""UNDEAD"",""amount"":30}],[{""type"":""ESSENCE"",""essence_type"":""UNDEAD"",""amount"":60}],[{""type"":""ESSENCE"",""essence_type"":""UNDEAD"",""amount"":120}],[{""type"":""ESSENCE"",""essence_type"":""UNDEAD"",""amount"":240}]]"		"[{""type"":""DUNGEON_SKILL"",""dungeon_type"":""CATACOMBS"",""level"":15}]"	"145,143,137"															10	true																																
"DIAMOND"			"Diamond"			8	"DIAMOND"																																																											
"REDSTONE"			"Enchanted Redstone Dust"		"UNCOMMON"	160	"ENCHANTED_REDSTONE"																	true		false																																								
"SKULL_ITEM"	3		"Unstable Dragon Fragment"		"EPIC"	2500	"UNSTABLE_FRAGMENT"													"[{""type"":""RECIPE_INGREDIENT""}]"																																														
"SKULL_ITEM"	3		"Rampart Helmet"	"HELMET"	"RARE"	1000	"RAMPART_HELMET"	"[{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":5}]"	true						"[[{""type"":""ITEM"",""item_id"":""SPECTRE_DUST"",""amount"":5},{""type"":""ITEM"",""item_id"":""BLAZE_ASHES"",""amount"":5},{""type"":""ITEM"",""item_id"":""WITHER_SOUL"",""amount"":5},{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":1}],[{""type"":""ITEM"",""item_id"":""SPECTRE_DUST"",""amount"":7},{""type"":""ITEM"",""item_id"":""BLAZE_ASHES"",""amount"":7},{""type"":""ITEM"",""item_id"":""WITHER_SOUL"",""amount"":7},{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":2}],[{""type"":""ITEM"",""item_id"":""SPECTRE_DUST"",""amount"":9},{""type"":""ITEM"",""item_id"":""BLAZE_ASHES"",""amount"":9},{""type"":""ITEM"",""item_id"":""WITHER_SOUL"",""amount"":9},{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":3}],[{""type"":""ITEM"",""item_id"":""SPECTRE_DUST"",""amount"":12},{""type"":""ITEM"",""item_id"":""BLAZE_ASHES"",""amount"":12},{""type"":""ITEM"",""item_id"":""WITHER_SOUL"",""amount"":12},{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":4}],[{""type"":""ITEM"",""item_id"":""SPECTRE_DUST"",""amount"":15},{""type"":""ITEM"",""item_id"":""BLAZE_ASHES"",""amount"":15},{""type"":""ITEM"",""item_id"":""WITHER_SOUL"",""amount"":15},{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":5}],[{""type"":""ITEM"",""item_id"":""SPECTRE_DUST"",""amount"":20},{""type"":""ITEM"",""item_id"":""BLAZE_ASHES"",""amount"":20},{""type"":""ITEM"",""item_id"":""WITHER_SOUL"",""amount"":20},{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":6}],[{""type"":""ITEM"",""item_id"":""SPECTRE_DUST"",""amount"":25},{""type"":""ITEM"",""item_id"":""BLAZE_ASHES"",""amount"":25},{""type"":""ITEM"",""item_id"":""WITHER_SOUL"",""amount"":25},{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":7}],[{""type"":""ITEM"",""item_id"":""SPECTRE_DUST"",""amount"":30},{""type"":""ITEM"",""item_id"":""BLAZE_ASHES"",""amount"":30},{""type"":""ITEM"",""item_id"":""WITHER_SOUL"",""amount"":30},{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":8}],[{""type"":""ITEM"",""item_id"":""SPECTRE_DUST"",""amount"":40},{""type"":""ITEM"",""item_id"":""BLAZE_ASHES"",""amount"":40},{""type"":""ITEM"",""item_id"":""WITHER_SOUL"",""amount"":40},{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":9}],[{""type"":""ITEM"",""item_id"":""SPECTRE_DUST"",""amount"":50},{""type"":""ITEM"",""item_id"":""BLAZE_ASHES"",""amount"":50},{""type"":""ITEM"",""item_id"":""WITHER_SOUL"",""amount"":50},{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":10}]]"		"[{""type"":""SKILL"",""skill"":""COMBAT"",""level"":22}]"		"COOP"																																															
"SKULL_ITEM"	3		"Ice Cream Minion Skin"				"ICE_CREAM_PERSONALITY"																				true																																							
"SKULL_ITEM"	3		"Tightly-Tied Hay Bale"		"RARE"		"TIGHTLY_TIED_HAY_BALE"												"COOP"																																															
"SKULL_ITEM"	3		"Catacombs Expert Ring"	"ACCESSORY"	"EPIC"		"CATACOMBS_EXPERT_RING"																											true																																
"LEATHER_CHESTPLATE"			"Speedster Chestplate"	"CHESTPLATE"	"UNCOMMON"	5120	"SPEEDSTER_CHESTPLATE"											"224,252,247"																																																
"BEDROCK"			"Castle of Stone"		"UNCOMMON"	1	"CASTLE_OF_STONE"																											true																		false														
"IRON_INGOT"			"Key F"				"KEY_F"																																																											
"SKULL_ITEM"	3		"Shiny Relic"	"MEMENTO"	"SPECIAL"		"SHINY_RELIC"														true						true																																							
"DIAMOND_HELMET"			"Hardened Diamond Helmet"	"HELMET"	"RARE"	3200	"HARDENED_DIAMOND_HELMET"								"[[{""type"":""ESSENCE"",""essence_type"":""DIAMOND"",""amount"":5}],[{""type"":""ESSENCE"",""essence_type"":""DIAMOND"",""amount"":10}],[{""type"":""ESSENCE"",""essence_type"":""DIAMOND"",""amount"":15}],[{""type"":""ESSENCE"",""essence_type"":""DIAMOND"",""amount"":20}],[{""type"":""ESSENCE"",""essence_type"":""DIAMOND"",""amount"":25}]]"																																																			
"STAINED_GLASS_PANE"	14		"Red Stained Glass Pane"			0.75	"STAINED_GLASS_PANE:14"																																																											
"LEATHER_BOOTS"			"Storm's Boots"	"BOOTS"	"LEGENDARY"	5000	"WISE_WITHER_BOOTS"								"[[{""type"":""ESSENCE"",""essence_type"":""WITHER"",""amount"":50}],[{""type"":""ESSENCE"",""essence_type"":""WITHER"",""amount"":100}],[{""type"":""ESSENCE"",""essence_type"":""WITHER"",""amount"":200}],[{""type"":""ESSENCE"",""essence_type"":""WITHER"",""amount"":350}],[{""type"":""ESSENCE"",""essence_type"":""WITHER"",""amount"":500}]]"		"[{""type"":""DUNGEON_TIER"",""dungeon_type"":""CATACOMBS"",""tier"":7}]"	"28,212,228"					"[{""slot_type"":""SAPPHIRE"",""costs"":[{""type"":""COINS"",""coins"":250000},{""type"":""ITEM"",""item_id"":""FLAWLESS_SAPPHIRE_GEM"",""amount"":4}]},{""slot_type"":""COMBAT"",""costs"":[{""type"":""COINS"",""coins"":250000},{""type"":""ITEM"",""item_id"":""FLAWLESS_JASPER_GEM"",""amount"":1},{""type"":""ITEM"",""item_id"":""FLAWLESS_SAPPHIRE_GEM"",""amount"":1},{""type"":""ITEM"",""item_id"":""FLAWLESS_RUBY_GEM"",""amount"":1},{""type"":""ITEM"",""item_id"":""FLAWLESS_AMETHYST_GEM"",""amount"":1}]}]"										25	true																																
"SKULL_ITEM"	3		"Light GreenSheep"	"COSMETIC"	"UNCOMMON"		"PET_SKIN_SHEEP_LIGHT_GREEN"						true														true																																							
"LEATHER"			"Leather"			3	"LEATHER"																																																											
"LEATHER_LEGGINGS"			"Shadow Assassin Leggings"	"LEGGINGS"	"LEGENDARY"	5000	"STARRED_SHADOW_ASSASSIN_LEGGINGS"								"[[{""type"":""ESSENCE"",""essence_type"":""WITHER"",""amount"":30}],[{""type"":""ESSENCE"",""essence_type"":""WITHER"",""amount"":60}],[{""type"":""ESSENCE"",""essence_type"":""WITHER"",""amount"":120}],[{""type"":""ESSENCE"",""essence_type"":""WITHER"",""amount"":250}],[{""type"":""ESSENCE"",""essence_type"":""WITHER"",""amount"":400}]]"		"[{""type"":""DUNGEON_TIER"",""dungeon_type"":""CATACOMBS"",""tier"":5}]"	"0,0,0"					"[{""slot_type"":""JASPER"",""costs"":[{""type"":""COINS"",""coins"":50000},{""type"":""ITEM"",""item_id"":""FINE_JASPER_GEM"",""amount"":20}]},{""slot_type"":""COMBAT"",""costs"":[{""type"":""COINS"",""coins"":50000},{""type"":""ITEM"",""item_id"":""FINE_JASPER_GEM"",""amount"":20}]}]"										25	true																																
"RAW_FISH"			"Fishing Exp Boost"	"PET_ITEM"	"EPIC"		"PET_ITEM_FISHING_SKILL_BOOST_EPIC"																	true																																										
"SKULL_ITEM"	3		"Scarf's Studies"	"ACCESSORY"	"RARE"	1000	"SCARF_STUDIES"	"[{""type"":""ESSENCE"",""essence_type"":""WITHER"",""amount"":15}]"		"%%gray%%%%italic%%The collection of his studies, beautiful handwriting!"										"[{""type"":""RECIPE_INGREDIENT""}]"														true									true																							
"SKULL_ITEM"	3		"Suspicious Stew"		"RARE"	50	"SUSPICIOUS_STEW"			"Comes with a Health Disclaimer: ""Expired in the year 87. Do not consume."" %%black%%ඞ"																																																								
"SKULL_ITEM"	3		"Light GraySheep"	"COSMETIC"	"UNCOMMON"		"PET_SKIN_SHEEP_LIGHT_GRAY"						true														true																																							
"SKULL_ITEM"	3		"Rotten Apple"		"RARE"		"ROTTEN_APPLE"																																																											
"SKULL_ITEM"	3		"Void ConquerorEnderman"	"COSMETIC"	"EPIC"		"PET_SKIN_ENDERMAN_SLAYER"						true														true																																							
"SKULL_ITEM"	1		"Wither Catalyst"		"RARE"		"WITHER_CATALYST"													"[{""type"":""RECIPE_INGREDIENT""}]"				true										true																																
"GOLD_CHESTPLATE"			"Zombie Knight Chestplate"	"CHESTPLATE"	"EPIC"	1	"ZOMBIE_KNIGHT_CHESTPLATE"		true						"[[{""type"":""ESSENCE"",""essence_type"":""UNDEAD"",""amount"":20}],[{""type"":""ESSENCE"",""essence_type"":""UNDEAD"",""amount"":40}],[{""type"":""ESSENCE"",""essence_type"":""UNDEAD"",""amount"":80}],[{""type"":""ESSENCE"",""essence_type"":""UNDEAD"",""amount"":160}],[{""type"":""ESSENCE"",""essence_type"":""UNDEAD"",""amount"":320}]]"		"[{""type"":""DUNGEON_SKILL"",""dungeon_type"":""CATACOMBS"",""level"":14}]"																10	true																																
"SKULL_ITEM"	3		"Bat Person Ring"	"ACCESSORY"	"UNCOMMON"		"BAT_PERSON_RING"																																																											
"LEATHER_CHESTPLATE"			"Spooky Chestplate"	"CHESTPLATE"	"EPIC"		"SPOOKY_CHESTPLATE"											"96,96,96"																																																
"SKULL_ITEM"	3		"Wheat Crystal"		"UNCOMMON"		"WHEAT_ISLAND_CRYSTAL"																																										"WHEAT_ISLAND"																	
"SKULL_ITEM"	3		"Lesser Orb of Healing"		"EPIC"		"LESSER_ORB_OF_HEALING"										"[{""type"":""DUNGEON_SKILL"",""dungeon_type"":""CATACOMBS"",""level"":16}]"																60	true																																
"SKULL_ITEM"	3		"Ancient Fruit"			10	"BUILDER_ANCIENT_FRUIT"																																																											
"SKULL_ITEM"	3		"Molten Bracelet"	"BRACELET"	"EPIC"	93750	"MOLTEN_BRACELET"	"[{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":500}]"							"[[{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":2500}],[{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":5000}],[{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":10000}],[{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":15000}],[{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":20000}],[{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":30000}],[{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":40000}],[{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":50000},{""type"":""ITEM"",""item_id"":""HEAVY_PEARL"",""amount"":6}],[{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":60000},{""type"":""ITEM"",""item_id"":""HEAVY_PEARL"",""amount"":8}],[{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":70000},{""type"":""ITEM"",""item_id"":""HEAVY_PEARL"",""amount"":10}]]"		"[{""type"":""SKILL"",""skill"":""COMBAT"",""level"":22}]"																																																	
"SKULL_ITEM"	3		"Fire Pit"				"CAMPFIRE"																							"CAMPFIRE"																																				
"SKULL_ITEM"	3		"Cow Hat"	"HELMET"		16	"COW_HEAD"																				true																																							
"SKULL_ITEM"	3		"Fragmented Cryopowder"		"LEGENDARY"		"CRYOPOWDER_SHARD"													"[{""type"":""RECIPE_INGREDIENT""}]"																																														
"LEAVES"			"Leaflet Hat"	"HELMET"		2	"LEAFLET_HELMET"																																																											
"STONE_AXE"			"Stone Axe"	"AXE"		2	"STONE_AXE"																																																											
"STAINED_GLASS"	13		"Green Stained Glass"			3	"STAINED_GLASS:13"																																																											
"SMOOTH_BRICK"			"Stone Bricks"			1	"SMOOTH_BRICK"																																																											
"LEATHER_CHESTPLATE"			"Maxor's Chestplate"	"CHESTPLATE"	"LEGENDARY"	5000	"SPEED_WITHER_CHESTPLATE"								"[[{""type"":""ESSENCE"",""essence_type"":""WITHER"",""amount"":100}],[{""type"":""ESSENCE"",""essence_type"":""WITHER"",""amount"":200}],[{""type"":""ESSENCE"",""essence_type"":""WITHER"",""amount"":350}],[{""type"":""ESSENCE"",""essence_type"":""WITHER"",""amount"":600}],[{""type"":""ESSENCE"",""essence_type"":""WITHER"",""amount"":1000}]]"		"[{""type"":""DUNGEON_TIER"",""dungeon_type"":""CATACOMBS"",""tier"":7}]"	"74,20,183"					"[{""slot_type"":""COMBAT"",""costs"":[{""type"":""COINS"",""coins"":250000},{""type"":""ITEM"",""item_id"":""FLAWLESS_JASPER_GEM"",""amount"":1},{""type"":""ITEM"",""item_id"":""FLAWLESS_SAPPHIRE_GEM"",""amount"":1},{""type"":""ITEM"",""item_id"":""FLAWLESS_RUBY_GEM"",""amount"":1},{""type"":""ITEM"",""item_id"":""FLAWLESS_AMETHYST_GEM"",""amount"":1}]},{""slot_type"":""COMBAT"",""costs"":[{""type"":""COINS"",""coins"":250000},{""type"":""ITEM"",""item_id"":""FLAWLESS_JASPER_GEM"",""amount"":1},{""type"":""ITEM"",""item_id"":""FLAWLESS_SAPPHIRE_GEM"",""amount"":1},{""type"":""ITEM"",""item_id"":""FLAWLESS_RUBY_GEM"",""amount"":1},{""type"":""ITEM"",""item_id"":""FLAWLESS_AMETHYST_GEM"",""amount"":1}]}]"										25	true																																
"COBBLESTONE"			"Cobblestone"			1	"COBBLESTONE"																																																											
"LEATHER_CHESTPLATE"			"Protector Dragon Chestplate"	"CHESTPLATE"	"LEGENDARY"	100000	"PROTECTOR_DRAGON_CHESTPLATE"								"[[{""type"":""ESSENCE"",""essence_type"":""DRAGON"",""amount"":30}],[{""type"":""ESSENCE"",""essence_type"":""DRAGON"",""amount"":50}],[{""type"":""ESSENCE"",""essence_type"":""DRAGON"",""amount"":80}],[{""type"":""ESSENCE"",""essence_type"":""DRAGON"",""amount"":120}],[{""type"":""ESSENCE"",""essence_type"":""DRAGON"",""amount"":180}]]"		"[{""type"":""SKILL"",""skill"":""COMBAT"",""level"":16}]"	"153,151,139"					"[{""slot_type"":""AMETHYST"",""costs"":[{""type"":""COINS"",""coins"":50000},{""type"":""ITEM"",""item_id"":""FINE_AMETHYST_GEM"",""amount"":20}]}]"												"[{""type"":""DUNGEON_SKILL"",""dungeon_type"":""CATACOMBS"",""level"":12}]"																															
"GLOWSTONE_DUST"			"Golden Powder"		"EPIC"		"GOLDEN_POWDER"													"[{""type"":""RECIPE_INGREDIENT""}]"				true																																										
"LEATHER_CHESTPLATE"			"Chestplate of Growth"	"CHESTPLATE"	"RARE"	80000	"GROWTH_CHESTPLATE"											"0,190,0"																																																
"SKULL_ITEM"	3		"Gauntlet of Contagion"	"GLOVES"	"EPIC"	201000	"GAUNTLET_OF_CONTAGION"								"[[{""type"":""ITEM"",""item_id"":""BEZOS"",""amount"":5},{""type"":""ITEM"",""item_id"":""ENCHANTED_MYCELIUM"",""amount"":20},{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":200}],[{""type"":""ITEM"",""item_id"":""BEZOS"",""amount"":10},{""type"":""ITEM"",""item_id"":""ENCHANTED_MYCELIUM"",""amount"":40},{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":500}],[{""type"":""ITEM"",""item_id"":""BEZOS"",""amount"":15},{""type"":""ITEM"",""item_id"":""ENCHANTED_MYCELIUM"",""amount"":80},{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":1000}],[{""type"":""ITEM"",""item_id"":""BEZOS"",""amount"":20},{""type"":""ITEM"",""item_id"":""ENCHANTED_MYCELIUM_CUBE"",""amount"":1},{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":2000}],[{""type"":""ITEM"",""item_id"":""BEZOS"",""amount"":30},{""type"":""ITEM"",""item_id"":""ENCHANTED_MYCELIUM_CUBE"",""amount"":2},{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":3000}],[{""type"":""ITEM"",""item_id"":""BEZOS"",""amount"":40},{""type"":""ITEM"",""item_id"":""ENCHANTED_MYCELIUM_CUBE"",""amount"":4},{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":4000}],[{""type"":""ITEM"",""item_id"":""BEZOS"",""amount"":50},{""type"":""ITEM"",""item_id"":""ENCHANTED_MYCELIUM_CUBE"",""amount"":8},{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":6000}],[{""type"":""ITEM"",""item_id"":""BEZOS"",""amount"":60},{""type"":""ITEM"",""item_id"":""ENCHANTED_MYCELIUM_CUBE"",""amount"":16},{""type"":""ITEM"",""item_id"":""HEAVY_PEARL"",""amount"":3},{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":8000}],[{""type"":""ITEM"",""item_id"":""BEZOS"",""amount"":70},{""type"":""ITEM"",""item_id"":""ENCHANTED_MYCELIUM_CUBE"",""amount"":32},{""type"":""ITEM"",""item_id"":""HEAVY_PEARL"",""amount"":4},{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":10000}],[{""type"":""ITEM"",""item_id"":""BEZOS"",""amount"":80},{""type"":""ITEM"",""item_id"":""ENCHANTED_MYCELIUM_CUBE"",""amount"":64},{""type"":""ITEM"",""item_id"":""HEAVY_PEARL"",""amount"":5},{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":12000}]]"		"[{""type"":""SKILL"",""skill"":""COMBAT"",""level"":22}]"																						true																											
"SANDSTONE"	1		"Chiseled Sandstone"			3	"SANDSTONE:1"																																																											
"LEATHER_LEGGINGS"			"Farm Armor Leggings"	"LEGGINGS"	"RARE"	4500	"FARM_ARMOR_LEGGINGS"										"[{""type"":""SKILL"",""skill"":""FARMING"",""level"":10}]"	"255,215,0"					"[{""slot_type"":""PERIDOT""},{""slot_type"":""PERIDOT"",""costs"":[{""type"":""ITEM"",""item_id"":""FINE_PERIDOT_GEM"",""amount"":20},{""type"":""COINS"",""coins"":50000}]}]"																																											
"SKULL_ITEM"	3		"Spiked Atrocity"	"ACCESSORY"	"EPIC"		"SPIKED_ATROCITY"																																																											
"SKULL_ITEM"	3		"Fish Hat"	"HELMET"		24	"FISH_HAT"																				true																																							
"SKULL_ITEM"	3		"Mender Helmet"	"HELMET"	"RARE"	1	"MENDER_HELMET"								"[[{""type"":""ESSENCE"",""essence_type"":""UNDEAD"",""amount"":10}],[{""type"":""ESSENCE"",""essence_type"":""UNDEAD"",""amount"":20}],[{""type"":""ESSENCE"",""essence_type"":""UNDEAD"",""amount"":40}],[{""type"":""ESSENCE"",""essence_type"":""UNDEAD"",""amount"":80}],[{""type"":""ESSENCE"",""essence_type"":""UNDEAD"",""amount"":160}]]"																			true																																
"CHAINMAIL_HELMET"			"Squire Helmet"	"HELMET"	"UNCOMMON"	2500	"SQUIRE_HELMET"										"[{""type"":""SKILL"",""skill"":""COMBAT"",""level"":4}]"																																																	
"STAINED_CLAY"	4		"Yellow Hardened Clay"			2	"STAINED_CLAY:4"																																																											
"SKULL_ITEM"	3		"Vanquished Blaze Belt"	"BELT"	"EPIC"	250000	"VANQUISHED_BLAZE_BELT"								"[[{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":10},{""type"":""ITEM"",""item_id"":""BLAZE_ASHES"",""amount"":20},{""type"":""ITEM"",""item_id"":""MUTATED_BLAZE_ASHES"",""amount"":5},{""type"":""ITEM"",""item_id"":""BEZOS"",""amount"":2}],[{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":20},{""type"":""ITEM"",""item_id"":""BLAZE_ASHES"",""amount"":40},{""type"":""ITEM"",""item_id"":""MUTATED_BLAZE_ASHES"",""amount"":10},{""type"":""ITEM"",""item_id"":""BEZOS"",""amount"":4}],[{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":30},{""type"":""ITEM"",""item_id"":""BLAZE_ASHES"",""amount"":80},{""type"":""ITEM"",""item_id"":""MUTATED_BLAZE_ASHES"",""amount"":20},{""type"":""ITEM"",""item_id"":""BEZOS"",""amount"":6}],[{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":40},{""type"":""ITEM"",""item_id"":""BLAZE_ASHES"",""amount"":120},{""type"":""ITEM"",""item_id"":""MUTATED_BLAZE_ASHES"",""amount"":30},{""type"":""ITEM"",""item_id"":""BEZOS"",""amount"":8}],[{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":50},{""type"":""ITEM"",""item_id"":""BLAZE_ASHES"",""amount"":180},{""type"":""ITEM"",""item_id"":""MUTATED_BLAZE_ASHES"",""amount"":40},{""type"":""ITEM"",""item_id"":""BEZOS"",""amount"":10}],[{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":60},{""type"":""ITEM"",""item_id"":""BLAZE_ASHES"",""amount"":260},{""type"":""ITEM"",""item_id"":""MUTATED_BLAZE_ASHES"",""amount"":50},{""type"":""ITEM"",""item_id"":""BEZOS"",""amount"":12}],[{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":70},{""type"":""ITEM"",""item_id"":""BLAZE_ASHES"",""amount"":360},{""type"":""ITEM"",""item_id"":""MUTATED_BLAZE_ASHES"",""amount"":60},{""type"":""ITEM"",""item_id"":""BEZOS"",""amount"":15}],[{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":80},{""type"":""ITEM"",""item_id"":""HEAVY_PEARL"",""amount"":3},{""type"":""ITEM"",""item_id"":""BLAZE_ASHES"",""amount"":480},{""type"":""ITEM"",""item_id"":""MUTATED_BLAZE_ASHES"",""amount"":70},{""type"":""ITEM"",""item_id"":""BEZOS"",""amount"":20}],[{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":90},{""type"":""ITEM"",""item_id"":""HEAVY_PEARL"",""amount"":4},{""type"":""ITEM"",""item_id"":""BLAZE_ASHES"",""amount"":620},{""type"":""ITEM"",""item_id"":""MUTATED_BLAZE_ASHES"",""amount"":80},{""type"":""ITEM"",""item_id"":""BEZOS"",""amount"":25}],[{""type"":""ESSENCE"",""essence_type"":""CRIMSON"",""amount"":100},{""type"":""ITEM"",""item_id"":""HEAVY_PEARL"",""amount"":5},{""type"":""ITEM"",""item_id"":""BLAZE_ASHES"",""amount"":780},{""type"":""ITEM"",""item_id"":""MUTATED_BLAZE_ASHES"",""amount"":90},{""type"":""ITEM"",""item_id"":""BEZOS"",""amount"":30}]]"		"[{""type"":""SKILL"",""skill"":""COMBAT"",""level"":22}]"																																																	
"SKULL_ITEM"	3		"Glacite Jewel"		"RARE"	2000	"GLACITE_JEWEL"			"%%gray%%It is said that there is a lost village made of Glacite, deep under the Dwarven Mines."																																																								
"SKULL_ITEM"	3		"Mender Fedora"	"HELMET"	"EPIC"		"MENDER_FEDORA"								"[[{""type"":""ESSENCE"",""essence_type"":""UNDEAD"",""amount"":20}],[{""type"":""ESSENCE"",""essence_type"":""UNDEAD"",""amount"":40}],[{""type"":""ESSENCE"",""essence_type"":""UNDEAD"",""amount"":80}],[{""type"":""ESSENCE"",""essence_type"":""UNDEAD"",""amount"":150}],[{""type"":""ESSENCE"",""essence_type"":""UNDEAD"",""amount"":300}]]"		"[{""type"":""DUNGEON_TIER"",""dungeon_type"":""CATACOMBS"",""tier"":3}]"																30	true																																
"SKULL_ITEM"	3		"Andesite Whetstone"	"REFORGE_STONE"	"EPIC"	1	"REFINED_AMBER"																																																											
"SLIME_BLOCK"			"Slime Block"			45	"SLIME_BLOCK"																																																											
"SULPHUR"			"Gunpowder"			4	"SULPHUR"																																																											
"IRON_PICKAXE"			"Promising Pickaxe"	"PICKAXE"	"UNCOMMON"	10	"PROMISING_PICKAXE"																				true																																							
