"productId"	"sellPrice"	"sellVolume"	"sellMovingWeek"	"sellOrders"	"buyPrice"	"buyVolume"	"buyMovingWeek"	"buyOrders"
"ENCHANTMENT_TURBO_MUSHROOMS_1"	100.6	432	21469	8	3882.522619047619	3055	8523	359
"PHANTOMLEAF"	138800.9	436	2666	7	288654.75700934575	1751	4549	49
"ENCHANTMENT_TURBO_MUSHROOMS_4"	64.6	444	29	11	1000999.4	36	40	29
"CONCENTRATED_STONE"	293001.7241192412	9610	11977	58	318998.838	1259	8714	35
"ENCHANTMENT_TURBO_MUSHROOMS_3"	0	0	72	0	574997.280952381	384	102	99
"ENCHANTMENT_MANA_VAMPIRE_2"	33545.91024734982	3712	295	109	173630.45	62	112	54
"ENCHANTMENT_MANA_VAMPIRE_1"	77413.39999999998	2957	503	38	158938.9857142857	223	363	38
"ENCHANTMENT_MANA_VAMPIRE_4"	59007.84833333334	2542	152	101	609019.9	9	175	4
"ENCHANTMENT_MANA_VAMPIRE_3"	78670	853	239	29	294582.6	9	182	7
"ENCHANTMENT_MANA_VAMPIRE_6"	294120.7571428571	1323	4	89	2599990.6	31	360	8
"ENCHANTMENT_MANA_VAMPIRE_5"	731053.7448559671	14614	4189	442	845452.7392156863	1929	3397	320
"SHARK_WATER_ORB"	760998.9571428571	226	4	11	2574586.4	22	78	7
"ENCHANTMENT_MANA_VAMPIRE_8"	1331150.6	129	4	44	16499942.412500001	373	27	99
"ENCHANTMENT_MANA_VAMPIRE_7"	2674999.8	8	9	3	5617577.25	270	222	69
"GHAST_TEAR"	30.740362285183465	1884336	895572	43	142.3958538637183	821087	633419	258
"ENCHANTMENT_MANA_VAMPIRE_9"	3235010.3	109	0	39	22379999.8	13	4	10
"FILLED_ROSEWATER_FLASK"	7574431.7	23	802	6	8004993.022580646	1470	4078	215
"MAGMA_CREAM_DISTILLATE"	2014.3999999999999	21640	15343	10	36447.1	12392	16663	76
"SHARD_RAIN_SLIME"	13743.5	2892	15984	9	17934.46884057971	25668	64920	82
"SHARD_MATCHO"	78649.65151515152	1734	6204	16	103600.5	1839	13402	20
"SUBZERO_INVERTER"	2000014.644	1753	526	36	2366281.5	182	122	56
"GIANT_TOOTH"	91430.49111111111	2108	918	53	247948.25199999998	1107	1260	189
"ENCHANTMENT_PIERCING_1"	0	0	0	0	0	0	0	0
"ENCHANTMENT_ULTIMATE_THE_ONE_5"	34231283.2	20	9	16	87122226.7	41	31	9
"ENCHANTED_MUTTON"	1275.9177356385944	664285	2927003	66	1552.6200818389998	802035	3188205	253
"SHARD_GLACITE_WALKER"	9001.151443971783	1473681	708611	1005	10501.5	8369	751532	19
"MEDIUM_WITCH_CAULDRON"	30000000	17	95	12	34193358.2	19	193	13
"STOCK_OF_STONKS"	1431843.6666460396	143171	18443	61	2076144.6894433782	13257	20596	70
"SUPERIOR_FRAGMENT"	130001.54120065788	37224	64003	77	139713.7917874396	1517	34905	69
"ENCHANTMENT_ULTIMATE_THE_ONE_4"	32000011.6	21	24	8	45404228.88139535	559	85	71
"ENCHANTMENT_POWER_1"	0	0	0	0	0	0	0	0
"VIAL_OF_VENOM"	1657648.975	273	560	36	4364952.2	26	775	10
"ENCHANTMENT_POWER_7"	92086384.01666665	269	48	235	99999998	17	206	6
"ENCHANTMENT_POWER_6"	1	54	1019	2	12597.000000000002	1107	1211	89
"GLACITE_SHARD"	100003.59625585024	30881	5227	181	190421.3583333333	1150	2566	95
"ENCHANTMENT_POWER_3"	0	0	0	0	0	0	0	0
"ENCHANTMENT_POWER_2"	0	0	0	0	0	0	0	0
"ENCHANTMENT_POWER_5"	0	0	0	0	0	0	0	0
"ENCHANTMENT_POWER_4"	0	0	0	0	0	0	0	0
"WATER_LILY"	7	6228047	22076894	106	18.3	1762832	664469	40
"ENCHANTED_COOKED_RABBIT"	99264.05280720339	90493	42078	27	104997.7771851852	19719	21707	123
"COAL"	7.2954349344838425	17550016	561243157	253	12.610964550700743	29102406	32615587	430
"ZOMBUD"	82215.5	2495	36069	4	109670.2	3019	31073	31
"ENCHANTMENT_ULTIMATE_BOBBIN_TIME_3"	48571161.46666667	431	44	69	59698520	590	268	68
"ENCHANTMENT_ULTIMATE_BOBBIN_TIME_4"	18811759.9	17	0	5	0	0	0	0
"ENCHANTMENT_ULTIMATE_BOBBIN_TIME_5"	150000027.6	32	0	17	239999996.3	22	1	16
"VINESAP"	1014.3223870430637	904982	2644913	38	1588.6695102040815	48135	417487	51
"GOLDEN_BOUNTY"	23000007.1	13	41	8	26661036	24	117	23
"ENCHANTMENT_VAMPIRISM_5"	0	0	0	0	0	0	0	0
"ENCHANTED_PRISMARINE_CRYSTALS"	410.2000962713371	549299	2258421	11	411.0188721804511	61290	86066	100
"ENCHANTMENT_VAMPIRISM_6"	780085.600389105	3495	754	101	1947745.9	677	1677	69
"ENCHANTMENT_VAMPIRISM_3"	0	0	0	0	0	0	0	0
"PLASMA"	258858.34424131628	50935	43078	68	300959.5777955271	18128	57595	67
"ENCHANTMENT_VAMPIRISM_4"	0	0	0	0	0	0	0	0
"ENCHANTED_WET_SPONGE"	76958.4596460177	78619	101058	67	81285.83592896175	54255	25782	182
"SHARD_KADA_KNIGHT"	11780.459305912596	166960	20156	273	21613.1	16132	52068	52
"ENCHANTMENT_CULTIVATING_9"	0	0	0	0	0	0	0	0
"ENCHANTMENT_CULTIVATING_7"	0	0	0	0	0	0	0	0
"SHARD_SEA_EMPEROR"	148182.61523178808	5677	5026	37	256127.77577319587	8500	17720	65
"ENCHANTMENT_CULTIVATING_8"	0	0	0	0	0	0	0	0
"ENCHANTMENT_CULTIVATING_5"	0	0	0	0	0	0	0	0
"ENCHANTMENT_CULTIVATING_6"	0	0	0	0	0	0	0	0
"ENCHANTMENT_CULTIVATING_3"	0	0	0	0	0	0	0	0
"ENCHANTMENT_CULTIVATING_4"	0	0	0	0	0	0	0	0
"ENCHANTMENT_CULTIVATING_1"	4000003.4136363636	1345	3859	200	4345675	282	10355	42
"ENCHANTMENT_VAMPIRISM_1"	0	0	0	0	0	0	0	0
"ENCHANTMENT_CULTIVATING_2"	0	0	0	0	0	0	0	0
"ENCHANTMENT_VAMPIRISM_2"	0	0	0	0	0	0	0	0
"SHARD_FLASH"	41465.57811660913	200563	12266	159	56889	29002	73327	56
"ENCHANTMENT_ULTIMATE_SOUL_EATER_1"	902538.3573170732	12687	11843	451	999963.0961538461	524	2787	129
"ENCHANTMENT_ULTIMATE_SOUL_EATER_3"	3000004.3	15	22	5	4999999.4	25	128	11
"ENCHANTMENT_ULTIMATE_SOUL_EATER_2"	451000.9375	235	19	31	3999999.8	4	36	4
"HALLOWED_SKULL"	10000.003647214855	11021	31162	5	14372.100000000002	18644	24160	45
"ENCHANTMENT_ULTIMATE_SOUL_EATER_5"	14518662.3	12	57	12	16999993.8	136	771	23
"ENCHANTMENT_ULTIMATE_SOUL_EATER_4"	6702505.9	9	6	8	10053758.9	1	21	1
"DESIGNER_COFFEE_BEANS"	1259489.6887991927	118193	10472	300	1714997.3941176473	458	12367	83
"SHARD_MORAY_EEL"	311049.2	66	145	9	480211.6888888889	246	3082	6
"STOPLIGHT_PETAL"	4724423.883333334	1028	453	67	5799997.799999999	470	3405	18
"SHARD_CASCADE"	103787	2002	2089	25	179994.8725490196	14202	12490	50
"FEL_PEARL"	9756.9	350238	138623	48	13550.3	31418	49367	122
"ENCHANTED_FEATHER"	403.68269702435305	12048570	4738434	341	494.83001974483597	1292118	527142	466
"ENCHANTED_OAK_LOG"	2520.4915686786862	527387	3203835	53	3223.431789594054	66207	2103789	76
"ENCHANTMENT_GREEN_THUMB_5"	30400000	61	107	6	37314094	22	1124	9
"ENCHANTMENT_KNOCKBACK_2"	0	0	0	0	0	0	0	0
"ENCHANTMENT_KNOCKBACK_1"	0	0	0	0	0	0	0	0
"ENCHANTMENT_ULTIMATE_FLASH_2"	4978701.2	72	16	30	30999998.8	12	24	6
"ENCHANTMENT_GREEN_THUMB_1"	2105603.7433823533	2208	17019	156	2229821.572077922	7645	23377	560
"ENCHANTMENT_GREEN_THUMB_2"	4093501.3	13	42	5	6414264.173913044	1006	466	130
"ENCHANTMENT_ULTIMATE_FLASH_1"	4941147.876923078	2059	1248	153	5644725.475000001	490	1770	115
"NETHER_STALK"	0.1	16866	399888429	1	54.900000000000006	4150	26068218	4
"ENCHANTMENT_ULTIMATE_FLASH_4"	22000000.2	5	1	3	100000000	1	7	1
"ENCHANTMENT_GREEN_THUMB_3"	7400001.3	14	23	5	14499996.187499998	86	368	13
"ENCHANTMENT_GREEN_THUMB_4"	13505750.82142857	639	103	108	21776265.933333334	360	247	97
"ENCHANTMENT_ULTIMATE_FLASH_3"	16115845.3	12	2	6	40491583.8	8	6	8
"SHARD_HELLWISP"	40000.05539816894	181339	7701	134	80221.3658390068	107104	31049	178
"ENCHANTMENT_FIRST_STRIKE_1"	0	0	0	0	0	0	0	0
"TOOL_EXP_CAPSULE"	97612.58631625728	1101146	419189	251	101262.9	1706	231517	18
"RED_ROSE"	76.90407258989885	374363	984099	11	112.33517333730099	306566	411671	116
"ENCHANTMENT_FIRST_STRIKE_5"	50000001.56666667	138	59	89	61810134.8	20	115	20
"ENCHANTMENT_ULTIMATE_FLASH_5"	50000000.3	8	1	6	99899893.6	36	55	17
"ENCHANTMENT_FIRST_STRIKE_4"	0	0	0	0	0	0	0	0
"ENCHANTMENT_FIRST_STRIKE_3"	0	0	0	0	0	0	0	0
"ENCHANTMENT_FIRST_STRIKE_2"	0	0	0	0	0	0	0	0
"BURNING_EYE"	870	2071492	1363927	49	1125.6957906712173	41701	173008	81
"WRIGGLING_LARVA"	232004.12386363637	5049	8847	56	250000	1446	4415	244
"EMPTY_CHUM_BUCKET"	150.28617793050782	335737	22122	23	12499.3	1184	25363	8
"SHARD_MUDWORM"	55572.4	9162	30632	28	72975.8	1158	39418	30
"HOTSPOT_BAIT"	2834.4527356483163	1077451	46137	112	8998.2	88335	204112	55
"CLUBBED_FOSSIL"	115512.43032258067	15437	1378	221	442091.9966666667	1435	1336	249
"LEATHER"	85.00077808901338	4691547	12862527	132	90.40069268790756	4201053	4664508	197
"SHARD_TOAD"	92997.8776119403	1520	790	18	139998	461	5648	4
"WOODEN_BAIT"	43953.46986595174	67466	10963	129	88539.69318181818	1554	19745	12
"SOUL_STRING"	4872.018958489582	1376468	1962907	80	5016.4728749199385	805056	457003	1778
"FUMING_POTATO_BOOK"	1250665.4826241136	10404	28892	744	1322410.3638297874	4207	43217	169
"ENCHANTMENT_ULTIMATE_FATAL_TEMPO_5"	1236000.1600000001	247	0	36	0	0	0	0
"ENCHANTMENT_ULTIMATE_FATAL_TEMPO_3"	2100001.6	33	0	12	0	0	2	0
"ENCHANTMENT_BLESSING_2"	0	0	0	0	0	0	0	0
"ENCHANTMENT_DEPTH_STRIDER_2"	0	0	0	0	0	0	0	0
"ENCHANTMENT_ULTIMATE_FATAL_TEMPO_4"	4010001.3	28	0	9	0	0	0	0
"ENCHANTMENT_BLESSING_3"	0	0	0	0	0	0	0	0
"ENCHANTMENT_DEPTH_STRIDER_3"	0	0	0	0	0	0	0	0
"ENCHANTMENT_ULTIMATE_FATAL_TEMPO_1"	75790513.63333334	270	106	68	79579049.8	22	161	17
"ENCHANTMENT_ULTIMATE_FATAL_TEMPO_2"	1050007.1	53	0	21	0	0	0	0
"ENCHANTMENT_BLESSING_1"	0	0	0	0	0	0	0	0
"ENCHANTMENT_BLESSING_6"	39662072.3	18	11	13	57950532.8	25	29	9
"ENCHANTMENT_BLESSING_4"	0	0	0	0	0	0	0	0
"SNOW_BLOCK"	0.1	60673	23703943	1	7.3	1717359	4036000	48
"THORNSHADE"	217206.30588235293	1657	4684	27	299990.1	1822	14442	15
"ENCHANTMENT_BLESSING_5"	0	0	0	0	0	0	0	0
"ENCHANTED_BAKED_POTATO"	75014.34767158619	277786	1082722	130	76263.4659051575	66458	1172748	54
"AGARIMOO_TONGUE"	7893.10673466084	30123	263013	16	10885.378357455402	107220	133720	31
"FIGSTONE"	176001.13929411766	17947	53762	24	191495.89641109298	11828	68962	31
"SHARD_MOSSYBIT"	16092.350681818185	306595	17470	172	36617.09465240642	1435	30238	5
"PYROCLASTIC_SCALE"	25.1	16549	545917	2	798.4419364478534	466800	28597	179
"ENCHANTMENT_DEPTH_STRIDER_1"	0	0	0	0	0	0	0	0
"ENCHANTED_LUSH_BERBERIS"	1788.9294083680197	1893311	783368	212	2517.701947847942	88904	429490	175
"ENCHANTED_SLIME_BALL"	970.5615707664765	2956325	8011693	161	1105.562587725692	2298568	7856338	1335
"BULKY_STONE"	424413.35	569	30	65	8999999.9	10	58	2
"ENCHANTED_RED_MUSHROOM"	1560.7280210121398	4032732	70575121	135	1607.9695824607331	22527418	10484871	443
"SHARD_MOCHIBEAR"	48228.194598155475	65224	52400	155	65715.62874015748	10885	76111	31
"MOONSTONE"	1052374.572	1149	39	50	1999999.3	79	468	8
"FINE_CITRINE_GEM"	24523.3	157019	527410	35	26802.77628205128	7214	191272	24
"NIGHTSWITCH"	10009.222462203024	134593	695	29	144996.4	61	760	11
"ENCHANTED_CAKE"	36862.44824120603	5617	17414	80	109994.37387033398	24623	120439	940
"WHEAT"	5.277509876844437	19102539	726261559	282	13.653430759221258	1517120	17191784	39
"NURSE_SHARK_TOOTH"	12405.301293532337	9148	31418	16	15329.3	31666	48398	43
"THUNDERLING"	875698.7	65	393	9	1349999.5545454544	989	3248	31
"TENTACLE_MEAT"	304.0782118331893	2195657	63181	94	8050.898817966902	6909	52601	50
"SCORCHED_CRAB_STICK"	148061.56923076924	4127	13045	17	289045.1875	1263	8359	49
"RAW_SOULFLOW"	120.31406598069375	1097747	1077786	38	249	324632	804718	174
"STARLYN_PRIZE"	67709.8	5552	15145	6	78610.99586206897	2129	7463	22
"ENCHANTMENT_TRIPLE_STRIKE_1"	0	0	0	0	0	0	0	0
"ENCHANTMENT_TRIPLE_STRIKE_3"	0	0	0	0	0	0	0	0
"ENCHANTMENT_TRIPLE_STRIKE_2"	0	0	0	0	0	0	0	0
"YOGGIE"	19.246575610637596	3113370	421515	60	152.37376521938893	187440	121169	90
"PERFECT_JASPER_GEM"	27934104.35454545	2122	995	181	28901081.2	45	1958	25
"TIGHTLY_TIED_HAY_BALE"	0	0	0	0	0	0	0	0
"NETHER_STALK_DISTILLATE"	5100.2	86181	734	7	0	0	4	0
"CARROT_ZEST"	1651694.8356991974	117666	23943	906	2077330.3206896554	1315	27346	214
"ENCHANTMENT_WITHER_HUNTER_0"	0	0	0	0	0	0	0	0
"ENCHANTMENT_SPIKED_HOOK_5"	0	0	0	0	0	0	0	0
"KADA_LEAD"	13239.172151898732	99354	175983	34	15368.142309827876	57885	147001	57
"ENCHANTMENT_SPIKED_HOOK_6"	0	0	984	0	32499.157894736843	599	873	55
"ENCHANTMENT_SPIKED_HOOK_3"	0	0	0	0	0	0	0	0
"ENCHANTMENT_SPIKED_HOOK_4"	0	0	0	0	0	0	0	0
"ESSENCE_DIAMOND"	208.7	913758	11731547	21	279.66802234890383	6167704	10065902	107
"ENCHANTMENT_LETHALITY_1"	0	0	0	0	0	0	0	0
"ENCHANTMENT_LETHALITY_2"	0	0	0	0	0	0	0	0
"ENCHANTMENT_LETHALITY_3"	0	0	0	0	0	0	0	0
"ENCHANTMENT_LETHALITY_4"	0	0	0	0	0	0	0	0
"SHARD_SPIKE"	30004.00487804878	2106	12118	14	50698.033680555556	3674	20550	38
"ENCHANTMENT_LETHALITY_5"	0	0	0	0	0	0	0	0
"ENCHANTMENT_LETHALITY_6"	28571.280373831774	4265	2221	93	161867.46415094336	10557	2928	1023
"GLACITE"	7.1657807379215575	20430005	367860011	310	11.953167468116245	3772553	3876571	68
"ENCHANTMENT_CLEAVE_2"	0	0	0	0	0	0	0	0
"BLOOD_STAINED_COINS"	1563507.2	578	194	5	2949998.6	194	344	3
"ENCHANTMENT_CLEAVE_1"	0	0	0	0	0	0	0	0
"ENCHANTMENT_CLEAVE_4"	0	0	0	0	0	0	0	0
"ENCHANTMENT_CLEAVE_3"	0	0	0	0	0	0	0	0
"ENCHANTMENT_CLEAVE_6"	14599025.38	169	55	87	17839886.4	22	146	22
"ENCHANTMENT_CLEAVE_5"	0	0	0	0	0	0	0	0
"STRING"	2	2195864	52328448	44	6.199999999999999	5445567	3513937	283
"DAEDALUS_NOTES"	7000002.5	15	1	12	26799999.8	10	2	10
"ENCHANTMENT_SPIKED_HOOK_1"	0	0	0	0	0	0	0	0
"ENCHANTMENT_SPIKED_HOOK_2"	0	0	0	0	0	0	0	0
"FEAST_FLASK"	344897.3459202644	241996	44319	1019	370330.37500000006	581	26640	188
"DUSKBLOOM"	317024.885106383	4254	9419	8	336177.93476562505	6339	32329	50
"POISON_SAMPLE"	373447.7858849077	92029	3836	353	599149.0555555555	439	4003	47
"BOOSTER_COOKIE"	12162164.486033516	35769	63317	2648	12449858.30116279	3963	80322	276
"ENCHANTED_COOKIE"	76132.4	6735	387264	4	78550.5	19653	803060	56
"AMALGAMATED_CRIMSONITE_NEW"	81863.3	4710	2574	6	107726.5	17943	14465	24
"STRONG_FRAGMENT"	39949.36020864382	58877	83290	51	47997.199224806194	12572	55693	58
"AUTO_SMELTER"	359.6	224	3677	4	7000	794	4365	43
"SHARD_FIRE_EEL"	63001.60165235351	601424	62228	135	71199.13113865221	62405	89764	350
"FIRE_IN_A_BOTTLE"	76741.51780821919	68923	11865	513	102164.85	66	3555	47
"LUSHLILAC_BONBON"	34.501391833475594	85053	5649	7	2791.7	32573	4584	63
"CANE_KNOT"	2677938.8559375005	13559	29447	190	2918605.4305555555	1630	35490	65
"ENCHANTMENT_TURBO_CARROT_2"	10431.620233463034	1109	127	17	0	0	125	0
"ENCHANTMENT_TURBO_CARROT_1"	73690.30027510316	31313	14836	410	170676.63157894736	483	8241	112
"SHARD_VORACIOUS_SPIDER"	9808.46335794367	116400	45899	119	14621.7	3646	73767	11
"SPELL_POWDER"	10000.24301470588	12549	33707	8	16103.5	55455	14922	78
"ENCHANTMENT_GIANT_KILLER_4"	0	0	0	0	0	0	0	0
"ENCHANTMENT_GIANT_KILLER_5"	0	0	0	0	0	0	0	0
"ENCHANTMENT_GIANT_KILLER_2"	0	0	0	0	0	0	0	0
"DRAGON_HORN"	7389027.42	83	752	11	8056415.376	938	1072	217
"ENCHANTMENT_GIANT_KILLER_3"	0	0	0	0	0	0	0	0
"ENCHANTMENT_GIANT_KILLER_6"	99436.33118279571	7784	1596	159	189938.3	1190	3805	305
"FLINT"	8.974765334334574	6878518	6116501	117	23.15684947540914	1172378	318694	86
"ENCHANTMENT_GIANT_KILLER_7"	70205847.4	27	59	25	74948234.1	15	208	8
"MAGMA_CORE"	620007.0115942028	3510	2927	51	819999.9	922	5548	22
"ENCHANTMENT_TRIPLE_STRIKE_5"	13707800	10	55	5	19555994.6	44	127	35
"TUNGSTEN"	70.75054070433538	33064418	115522327	517	106.96025817633534	26840403	98385	462
"DWARVEN_TREASURE"	0.1	70	6774	1	1119.618987341772	4463	6294	117
"HARDENED_WOOD"	1500.0033962264151	2252	86	26	348211.8153846154	223	218	13
"ENCHANTMENT_TRIPLE_STRIKE_4"	0	0	0	0	0	0	0	0
"SHARD_MIMIC"	690004.9395833333	1479	2618	20	849298.6	1780	6433	11
"SHARD_MIST"	16589.411774600507	36027	22830	76	23236.6	76040	91473	46
"HEAVY_GABAGOOL"	375000.7481481481	947	5951	7	514991.1615615615	3669	3343	31
"GREEN_CANDY"	1813.1309800350887	2732862	3043542	63	1867.588590138675	642122	787649	1018
"ENCHANTMENT_AQUA_AFFINITY_1"	0	0	0	0	0	0	0	0
"ENCHANTED_PACKED_ICE"	15927.362069736255	182734	264562	74	20693.043594771236	229314	176836	737
"HOTSPOT_WATER_ORB"	8000010.12	82	21	6	18349997.18	106	71	54
"SPIRIT_DECOY"	358158.3510638298	3309	375	99	1095234.7371428572	1392	765	253
"ENCHANTMENT_TURBO_CARROT_4"	611191.3	35	23	8	2986118.3	39	65	29
"ENCHANTMENT_TURBO_CARROT_3"	10000.219444444445	389	44	5	1449999.5	18	89	7
"ENCHANTMENT_TURBO_CARROT_5"	1708841.5	22	69	19	3641961.6	452	982	53
"TORN_CLOTH"	660530.3	2562	14162	6	726520.1837209302	1516	8403	52
"ENCHANTMENT_TURBO_CANE_4"	206165.4777777778	449	27	52	1979508.4	30	61	21
"ENCHANTMENT_TURBO_CANE_3"	30000.1	71	63	11	1349999.1	124	188	43
"ENCHANTMENT_TURBO_CANE_2"	30000.3	342	104	12	299999.4	45	98	42
"ENCHANTMENT_TURBO_CANE_1"	39889.45249169435	6143	18335	99	77662.88333333333	554	8655	163
"ENCHANTMENT_TURBO_CANE_5"	1294999.1	114	99	26	3263968.3111111107	445	1032	120
"PERFECT_CITRINE_GEM"	9454640.917699115	3177	1186	106	10499989.97	437	1508	62
"XLARGE_ENCHANTED_CHEST"	1979236.6	985	359	21	2595173.6	171	825	8
"NETHERRACK"	0.1	161452	9113497	3	4.895222631262161	1042303	884105	42
"DARK_QUEENS_SOUL_DROP"	5000.1	533434	94946	13	5169.298561151079	1888	1919	72
"FERMENTO"	240005.04089799902	80000	268173	136	251987.28653846154	7796	96103	146
"CANDY_CORN"	32.9	829	2265	4	898.5799999999999	834	1364	68
"MIDAS_JEWEL"	1000.1	870	392	6	78999.26	717	567	68
"BLUE_RING"	242327.83636363636	2826	20436	12	300062.4388349515	3306	19422	45
"ENCHANTED_WILD_ROSE"	615.2255890813391	6042093	72247953	100	644.2643602936619	16241506	5212073	331
"ROUGH_AMETHYST_GEM"	1.2000000000000002	5017658	185444367	74	38.38547150767888	1224363	111066	38
"DOUBLE_PLANT"	0.9	3475948	367759647	50	6.171931853019753	25709256	35246307	398
"GRIFFIN_UPGRADE_STONE_UNCOMMON"	3435000.75	154	32	7	6199995.4	34	11	8
"BLESSED_BAIT"	0.3	171168	48571	3	1288.21082209377	231508	89014	221
"GLACITE_AMALGAMATION"	1346062.520138889	7133	11157	590	1405368.7727272727	553	16113	42
"SYNTHESIS_GARDEN_CHIP"	146973.3	562	13687	9	171286.2	786	17237	83
"ENCHANTMENT_FORTUNE_1"	0	0	0	0	0	0	0	0
"ENCHANTMENT_FORTUNE_2"	0	0	0	0	0	0	0	0
"LOG"	6.699999999999999	4244079	18557177	74	20.5	866733	4078612	35
"ENCHANTMENT_FORTUNE_3"	0	0	0	0	0	0	0	0
"ENCHANTMENT_FORTUNE_4"	5000.1	1246	1301	10	81048.484375	574	1886	73
"SEARING_STONE"	78561.01818181817	335	306	10	515659.69740259735	3461	3463	200
"SHARD_TORTOISE"	9039.686732081913	438006	1044	205	191372.6	1769	8561	10
"ENCHANTED_JUNGLE_LOG"	863.7	132164	2086767	9	1154.956789160737	383099	1853289	182
"ENCHANTMENT_ARCANE_5"	0	0	0	0	0	0	0	0
"ENCHANTMENT_ARCANE_6"	0	0	1815	0	4069.856834532374	2987	1349	274
"ENCHANTMENT_ARCANE_3"	0	0	0	0	0	0	0	0
"ENCHANTMENT_ARCANE_4"	0	0	0	0	0	0	0	0
"CAN_OF_WORMS"	11615.799999999997	4674	142722	4	13749.081973169368	125029	138578	211
"ENCHANTMENT_ARCANE_1"	0	0	0	0	0	0	0	0
"ENCHANTMENT_ARCANE_2"	0	0	0	0	0	0	0	0
"EXALTED_LUSHLILAC_BONBON"	220921.8125	839	351	26	2000000	4	4727	1
"SHARD_SHELLWISE"	64206.0651502387	273974	187420	1239	71190.89820269596	20661	223388	58
"SHARD_STAR_SENTRY"	14108.8	463	30801	4	25098.7	8742	53675	30
"WET_WATER"	300.3	426416	51062	14	940.1705647840531	13664	5424	33
"GEMSTONE_MIXTURE"	1200001.246022727	6819	18940	439	1269421.5933333333	1295	31741	87
"SHARD_LUMISQUID"	70000.9	4017	6967	6	88292.89999999998	1488	17292	18
"ROUGH_SAPPHIRE_GEM"	1.6837385911125207	2465339	309292101	38	18.54443331998398	3442378	303563	57
"FRIED_FEATHER"	11013.724246336584	34288	197029	19	16890.6	72335	215551	82
"MITE_GEL"	1935.6	652532	752971	42	2089.1287711552613	65559	143460	267
"ENCHANTMENT_GIANT_KILLER_1"	0	0	0	0	0	0	0	0
"SUNFLOWER_OIL"	5099.76974789916	60088	107899	48	6300.7	258467	256377	180
"TARANTULA_SILK"	240851.4602247191	9964	144949	21	256999.0644716692	7093	278161	24
"ESSENCE_FOREST"	652.0983848846492	4659754	26983172	93	776.2001021540542	5597059	28520322	221
"ENCHANTMENT_FRAIL_2"	0	0	0	0	0	0	0	0
"SHARD_CHAMELEON"	1562175.6206145966	58653	12189	621	1795298.6333333335	392	9015	28
"SHARD_LIZARD_KING"	110798.7421686747	2839	1628	38	216999.40000000002	5800	20935	8
"ENCHANTMENT_FRAIL_1"	0	0	0	0	0	0	0	0
"ENCHANTMENT_FRAIL_4"	0	0	0	0	0	0	0	0
"SUPER_COMPACTOR_3000"	135705.6416666667	8398	23154	136	173996.34289044287	20920	43315	1054
"ENCHANTMENT_FRAIL_3"	0	0	0	0	0	0	0	0
"ENCHANTMENT_FRAIL_6"	0	0	563	0	3759.4100000000008	870	1026	72
"ENCHANTMENT_FRAIL_5"	0	0	0	0	0	0	0	0
"CONDENSED_HELIANTHUS"	8207222.24	2059	1871	171	8703608.3057971	2818	10212	314
"ENCHANTED_PAPER"	601.2257862572663	4005484	255688	140	1098.6255367464905	193427	206091	183
"GRIFFIN_UPGRADE_STONE_EPIC"	14481635.6	9	4	6	29999999	4	9	1
"WORM_BAIT"	1822.5742600896863	129406	36850	87	5561.710968843364	207937	143440	276
"HIGHLITE"	1250000.1	161	2585	2	1322409.3833333333	837	869	28
"ARACHNE_FANG"	435632.19380952383	8800	3905	128	538884	200	3509	8
"MOUND_OF_SEAGRASS"	3186064.06	172	198	47	5105550.566666666	103	513	26
"SHARD_SOUL_OF_THE_ALPHA"	14331.2	66885	10878	112	24000.3	19154	40844	51
"SHARD_PHANPYRE"	48920.69303703703	29212	50264	50	58891.3	2507	79313	7
"SHARD_ANANKE"	692465.3166666667	109	311	4	869998.2983333335	1814	2068	16
"CHEESEBITE"	48451.40629194631	319949	3231	61	470496.5	1240	10923	19
"ENCHANTED_SEA_LUMIES"	56189.86306382979	39070	164540	28	70142.69164948454	45727	164132	96
"PRICKLY_KISS"	3605.1	54179	77011	23	6320.670408031922	334986	155604	282
"SHARD_THYST"	1027.9718574013198	547454	11570	125	46999.7	5683	47055	14
"SHARD_CAIMAN"	210072.7	1117	409	40	328971.8	880	7965	6
"ENCHANTMENT_EXECUTE_6"	23350001.060000002	244	50	166	27713062.5	16	157	15
"ENCHANTED_RAW_FISH"	947.5805626384445	9377244	6725453	378	1393.9069709182004	1792496	4693700	1277
"ENCHANTMENT_INFINITE_QUIVER_10"	80000.85	155	241	18	189998.99565217394	546	1181	78
"ENCHANTMENT_EXECUTE_3"	0	0	0	0	0	0	0	0
"ENCHANTMENT_EXECUTE_2"	0	0	0	0	0	0	0	0
"ENCHANTMENT_EXECUTE_5"	0	0	0	0	0	0	0	0
"ENCHANTMENT_EXECUTE_4"	0	0	0	0	0	0	0	0
"ENCHANTMENT_LOOTING_4"	4801.717948717948	4195	3297	70	74280.94	4326	5708	156
"ENCHANTMENT_SMITE_7"	0	0	0	0	0	0	0	0
"ENCHANTMENT_LOOTING_3"	0	0	0	0	0	0	0	0
"ENCHANTMENT_LOOTING_2"	0	0	0	0	0	0	0	0
"ENCHANTMENT_EXECUTE_1"	0	0	0	0	0	0	0	0
"ENCHANTMENT_LOOTING_1"	0	0	0	0	0	0	0	0
"IRIDIUM"	5007.60890688259	7390	1339	52	54299.600000000006	161	1225	88
"ENCHANTMENT_CUBISM_2"	0	0	0	0	0	0	0	0
